Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",0,4.32,Bantam,Kindle Edition,1125,2011,2011,,2014/07/02,to-read,to-read (#116),to-read,,,,0,,,1,,,unspecified,,
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,"=""055358202X""","=""9780553582024""",0,4.13,Bantam Books,Mass Market Paperback,1061,2011,2005,,2014/07/02,to-read,to-read (#115),to-read,,,,0,,,1,,,unspecified,,
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""055357342X""","=""9780553573428""",0,4.53,Bantam,Mass Market Paperback,1177,2003,2000,,2014/07/02,to-read,to-read (#114),to-read,,,,0,,,1,,,unspecified,,
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",0,4.41,Bantam,Paperback,969,2002,1998,,2014/07/02,to-read,to-read (#113),to-read,,,,0,,,1,,,unspecified,,
360,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",Douglas Adams,"Adams, Douglas",,"=""0345418778""","=""9780345418777""",0,3.96,Ballantine / Del Rey / Fawcett / Ivy,Mass Market Paperback,240,2000,1992,,2014/07/02,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
8698,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,"Adams, Douglas",,"=""0330491237""","=""9780330491235""",0,4.10,Picador USA,Paperback,167,2002,1984,,2014/07/02,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
8694,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,"=""0345418905""","=""9780345418906""",0,4.20,Del Rey,Paperback,224,2005,1982,,2014/07/02,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
667,Anthem,Ayn Rand,"Rand, Ayn",,"=""0452281253""","=""9780452281257""",4,3.63,NAL,Paperback,105,1999,1938,,2014/07/02,,,read,,,,1,,,0,,,,,
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",0,4.16,William Morrow Paperbacks,Paperback,370,2003,1996,,2014/07/02,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
7171856,The Puppet Masters,Robert A. Heinlein,"Heinlein, Robert A.",,"=""143913376X""","=""9781439133767""",4,3.88,Baen,Paperback,416,2010,1951,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
234489,"The Uplift War (The Uplift Saga, #3)",David Brin,"Brin, David",,"=""0553279718""","=""9780553279719""",0,4.07,Spectra Books,Paperback,638,1995,1987,,2014/07/02,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
45245,"The Reality Dysfunction (Night's Dawn, #1)",Peter F. Hamilton,"Hamilton, Peter F.",,"=""0330340328""","=""9780330340328""",0,4.13,Pan Books,Mass Market Paperback,1223,1997,1996,,2014/07/02,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",0,4.18,Orbit,Paperback,411,1992,1990,,2014/07/02,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,"=""1401207928""","=""9781401207922""",0,4.25,Vertigo,Hardcover,296,2005,1990,,2014/07/02,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
769658,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,"Hubbard, L. Ron",,"=""""","=""""",4,3.48,Galaxy Press,Paperback,1050,2001,1982,,2014/07/02,,,read,,,,1,,,0,,,,,
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,4.04,Scholastic Press,Hardcover,390,2010,2010,,2014/07/02,to-read,to-read (#106),to-read,,,,0,,,1,,,unspecified,,
2526,Blindness,José Saramago,"Saramago, José",Giovanni Pontiero,"=""0156007754""","=""9780156007757""",0,4.14,Houghton Mifflin Harcourt Publishing Company,Paperback,326,1999,1995,,2014/07/02,to-read,to-read (#77),to-read,,,,0,,,0,,,,,
9532,"Ender's Shadow (The Shadow Series, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0765342405""","=""9780765342409""",4,4.30,Starscape,Paperback,469,2002,1999,,2014/07/02,,,read,,,,1,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott","Stefan Rudnicki, Harlan Ellison","=""0812550706""","=""9780812550702""",4,4.30,Macmillan Audio,Audiobook,352,2004,1985,,2014/07/02,,,read,,,,1,,,0,,,,,
21611,"The Forever War (The Forever War, #1)",Joe Haldeman,"Haldeman, Joe",,"=""0060510862""","=""9780060510862""",5,4.14,Voyager,Paperback,278,2003,1974,,2014/07/02,,,read,,,,1,,,0,,,,,
112517,"Rama Revealed (Rama, #4)",Arthur C. Clarke,"Clarke, Arthur C.",Gentry Lee,"=""1857232526""","=""9781857232523""",0,3.75,Orbit,Paperback,633,1998,1993,,2014/07/02,to-read,to-read (#69),to-read,,,,0,,,1,,,unspecified,,
112518,"The Garden of Rama (Rama, #3)",Arthur C. Clarke,"Clarke, Arthur C.",Gentry Lee,"=""1857230213""","=""9781857230215""",4,3.79,Orbit,Mass Market Paperback,593,1993,1973,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
112520,"Rama II (Rama, #2)",Arthur C. Clarke,"Clarke, Arthur C.",Gentry Lee,"=""2290032042""","=""9782290032046""",4,3.69,J'ai lu,Paperback,480,1996,1989,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
9359796,"Vortex (Spin, #3)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""0765323427""","=""9780765323422""",0,3.74,Tor Books,Hardcover,331,2011,2011,,2014/07/02,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
116410,"Axis (Spin, #2)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""0765309394""","=""9780765309396""",0,3.51,Tor Books,Hardcover,303,2007,2007,,2014/07/02,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
89188,Galactic North,Alastair Reynolds,"Reynolds, Alastair",,"=""0441015131""","=""9780441015139""",0,4.11,Ace Books,Hardcover,343,2007,2006,,2014/07/02,to-read,to-read (#25),to-read,,,,0,,,1,,,unspecified,,
89195,"The Prefect (Prefect Dreyfus Emergency, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0575077166""","=""9780575077164""",0,4.16,Gollancz,Hardcover,410,2007,2007,,2014/07/02,to-read,to-read (#26),to-read,,,,0,,,1,,,unspecified,,
89184,"Absolution Gap (Revelation Space, #3)",Alastair Reynolds,"Reynolds, Alastair",,"=""0441012914""","=""9780441012916""",0,4.02,Ace Books,Paperback,756,2005,2003,,2014/07/02,to-read,to-read (#22),to-read,,,,0,,,1,,,unspecified,,
76679,Forward the Foundation (Foundation: Prequel #2),Isaac Asimov,"Asimov, Isaac",,"=""0553565079""","=""9780553565072""",0,4.16,Bantam/Spectra,Paperback,464,1994,1993,,2014/07/02,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
30013,Prelude to Foundation,Isaac Asimov,"Asimov, Isaac",,"=""""","=""""",0,4.13,Voyager,Paperback,464,1994,1988,,2014/07/02,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
29582,Foundation and Earth (Foundation #5),Isaac Asimov,"Asimov, Isaac",,"=""0553587579""","=""9780553587579""",0,4.06,Spectra,Paperback,500,2004,1986,,2014/07/02,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
76683,Foundation's Edge (Foundation #4),Isaac Asimov,"Asimov, Isaac",,"=""0553293389""","=""9780553293388""",0,4.13,Bantam/Spectra,Paperback,450,2010,1982,,2014/07/02,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
29580,Second Foundation (Foundation #3),Isaac Asimov,"Asimov, Isaac",,"=""0553803735""","=""9780553803730""",5,4.25,Bantam Spectra,Hardcover,256,2004,1953,,2014/07/02,,,read,,,,1,,,0,,,,,
76778,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",,"=""0553278223""","=""9780553278224""",5,4.14,Bantam/Spectra,Paperback,182,1984,1949,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
4934,The Brothers Karamazov,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",0,4.32,"Farrar, Straus and Giroux",Paperback,796,2002,1879,,2014/07/02,to-read,to-read (#123),to-read,,,,0,,,1,,,unspecified,,
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle","=""0141439475""","=""9780141439471""",4,3.81,Penguin,Paperback,273,2003,1818,,2014/07/02,,,read,,,,1,,,0,,,,,
7613,Animal Farm,George Orwell,"Orwell, George","Boris Grabnar, Celâl Üster, Celâl Üstüner, Peter Škerl","=""0452284244""","=""9780452284241""",4,3.95,NAL,Paperback,122,2003,1945,,2014/07/02,,,read,,,,1,,,0,,,,,
5470,1984,George Orwell,"Orwell, George","Erich Fromm, Regina Silveira, Marcelo Pen, Golo Mann, Irving Howe, Raymond Williams, Thomas Pynchon, Homi K. Bhabha, Martha C. Nussbaum, Bernard Crick, George Packer","=""""","=""""",4,4.19,New American Library,Mass Market Paperback,328,1950,1949,,2014/07/02,,,read,,,,1,,,0,,,,,
6892870,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",5,4.22,Knopf,Hardcover,566,2010,2007,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",5,4.24,Alfred A. Knopf,Hardcover,503,2009,2006,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""""","=""""",5,4.14,Knopf,Hardcover,465,2008,2005,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
22584,"Flow My Tears, the Policeman Said",Philip K. Dick,"Dick, Philip K.",Chris     Moore,"=""1857983416""","=""9781857983418""",0,3.92,Gollancz  ,Paperback,204,2001,1974,,2014/07/02,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
13821,Lord of Light,Roger Zelazny,"Zelazny, Roger",,"=""0060567236""","=""9780060567231""",4,4.09,Harper Voyager,Paperback,296,2010,1967,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,"Gibson, William",,"=""0425198685""","=""9780425198681""",4,3.86,Berkley Books,Mass Market Paperback,367,2005,2003,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
218467,Lucifer's Hammer,Larry Niven,"Niven, Larry",Jerry Pournelle,"=""0449208133""","=""9780449208137""",0,3.99,Ballantine/Del Ray,Mass Market Paperback,629,1983,1977,,2014/07/02,to-read,to-read (#75),to-read,,,,0,,,0,,,,,
547094,I Am Legend and Other Stories,Richard Matheson,"Matheson, Richard",,"=""031286504X""","=""9780312865047""",0,4.00,Orb Books,Paperback,317,1997,1954,,2014/07/02,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",0,3.91,Penguin Classics,Paperback,255,1993,1921,,2014/07/02,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",0,4.36,DC Comics,Paperback,416,2005,1987,,2014/07/02,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,4.24,Avon,Mass Market Paperback,1139,2002,1999,,2014/07/02,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
333867,The Stars My Destination,Alfred Bester,"Bester, Alfred",Neil Gaiman,"=""0679767800""","=""9780679767800""",0,4.10,Vintage,Paperback,258,1996,1955,,2014/07/02,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
24830,The Illustrated Man,Ray Bradbury,"Bradbury, Ray",,"=""000712774X""","=""9780007127740""",5,4.12,Voyager Classics / Harper Collins,Paperback,186,2002,1951,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
24983,"Doomsday Book (Oxford Time Travel, #1)",Connie Willis,"Willis, Connie","Rafael Marín, Daniel Dos Santos","=""0553562738""","=""9780553562736""",0,4.02,Bantam Spectra,Mass Market Paperback,578,1992,1992,,2014/07/02,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",0,4.16,William Morrow,Hardcover,937,2008,2008,,2014/07/02,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
22590,Ubik,Philip K. Dick,"Dick, Philip K.","David Alabort, Manuel Espín","=""8498000831""","=""9788498000832""",5,4.08,La factoría de ideas,Paperback,288,2006,1969,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",0,3.97,Alfred A. Knopf,Hardcover,241,2006,2006,,2014/07/02,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
827,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal",Pedro Jorge Romero,"=""0553380966""","=""9780553380965""",4,4.16,Spectra,Paperback,499,2000,1995,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",4,3.62,Vintage,Paperback,259,1992,1962,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
164154,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,"Jr., Walter M. Miller",Mary Doria Russell,"=""0060892994""","=""9780060892999""",0,3.97,HarperCollins EOS,Paperback,334,2006,1959,,2014/07/02,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",0,4.14,Harvest Books,Paperback,311,2005,1959,,2014/07/02,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
414999,Childhood's End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4,4.10,Del Rey Books,Mass Market Paperback,224,1987,1953,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
16690,The Moon Is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0340837942""","=""9780340837948""",4,4.15,Hodder & Stoughton,Paperback,288,2005,1966,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
61179,"Ringworld (Ringworld, #1)",Larry Niven,"Niven, Larry",,"=""0575077026""","=""9780575077027""",0,3.96,Gollancz,Paperback,288,2005,1970,,2014/07/02,to-read,to-read (#73),to-read,,,,0,,,0,,,,,
1126719,House of Suns,Alastair Reynolds,"Reynolds, Alastair",,"=""0575099127""","=""9780575099128""",0,4.21,Gollancz,Paperback,512,2010,2008,,2014/07/02,to-read,to-read (#27),to-read,,,,0,,,1,,,unspecified,,
102327,Armor,John Steakley,"Steakley, John",,"=""0886773687""","=""9780886773687""",0,4.12,DAW,Mass Market Paperback,426,1984,1984,,2014/07/02,to-read,to-read (#78),to-read,,,,0,,,0,,,,,
13376,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,"Farmer, Nancy",,"=""0689852231""","=""9780689852237""",4,4.07,Atheneum Books for Young Readers,Paperback,380,2004,2002,,2014/07/02,,,read,,,,1,,,0,,,,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.11,Anchor Books,Paperback,314,1998,1985,,2014/07/02,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
51964,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""0765348276""","=""9780765348272""",5,4.21,Tor Books,Mass Market Paperback,355,2007,2005,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",4,4.13,Ember,Paperback,208,2006,1993,,2014/07/02,,,read,,,,1,,,0,,,,,
77566,Hyperion,Dan Simmons,"Simmons, Dan",Gary Ruddell,"=""0553283685""","=""9780553283686""",5,4.23,Bantam Spectra,Mass Market Paperback,482,1990,1989,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
100365,"The Mote in God's Eye (Moties, #1)",Larry Niven,"Niven, Larry",Jerry Pournelle,"=""156865054X""","=""9781568650548""",0,4.07,Spectrum Literary Agency,ebook,596,2011,1974,,2014/07/02,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",5,4.17,Bantam,Hardcover,244,2004,1951,,2014/07/02,,,read,,,,1,,,0,,,,,
11289,"The Rise of Endymion (Hyperion Cantos, #4)",Dan Simmons,"Simmons, Dan",,"=""0553572989""","=""9780553572988""",0,4.17,Spectra,Mass Market Paperback,709,1998,1997,,2014/07/02,to-read,to-read (#29),to-read,,,,0,,,1,,,unspecified,,
98046,"Gridlinked (Agent Cormac #1, Polity Universe #3)",Neal Asher,"Asher, Neal",,"=""0765349051""","=""9780765349057""",0,3.97,Tor Science Fiction,Paperback,423,2004,2001,,2014/07/02,to-read,to-read (#79),to-read,,,,0,,,0,,,,,
101864,"Iron Sunrise (Eschaton, #2)",Charles Stross,"Stross, Charles",,"=""1841493368""","=""9781841493367""",0,3.97,Orbit (UK),Mass Market Paperback,480,2005,2004,,2014/07/02,to-read,to-read (#71),to-read,,,,0,,,1,,,unspecified,,
89185,Chasm City,Alastair Reynolds,"Reynolds, Alastair",,"=""0441010644""","=""9780441010646""",5,4.13,Ace Books,Mass Market Paperback,694,2003,2001,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""""",5,4.05,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",Guy Abadia,"=""0553380958""","=""9780553380958""",4,4.02,Bantam Books,Paperback,438,2000,1992,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""0451457994""","=""9780451457998""",0,4.15,Roc,Paperback,297,2000,1968,,2014/07/02,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",0,4.25,Crown Publishers,Hardcover,374,2011,2011,,2014/07/02,to-read,to-read (#85),to-read,,,,0,,,0,,,,,
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",0,4.20,Bantam Books,Hardcover,224,2004,1950,,2014/07/02,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",0,4.45,Bantam,Mass Market Paperback,835,2005,1996,,2014/07/02,to-read,to-read (#112),to-read,,,,0,,,1,,,unspecified,,
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""0441788386""","=""9780441788385""",4,3.92,Ace,Paperback,525,1991,1961,,2014/07/02,,,read,,,,1,,,0,,,,,
161296,Schismatrix Plus,Bruce Sterling,"Sterling, Bruce",,"=""0441003702""","=""9780441003709""",0,3.94,Ace Books,Paperback,336,1996,1995,,2014/07/02,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
102439,Rainbows End,Vernor Vinge,"Vinge, Vernor",,"=""0812536363""","=""9780812536362""",0,3.78,Tor Science Fiction,Paperback,381,2007,2006,,2014/07/02,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
156785,Diaspora,Greg Egan,"Egan, Greg",,"=""3453161815""","=""9783453161818""",0,4.13,Heyne,Paperback,443,2000,1997,,2014/07/02,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
17863,Accelerando,Charles Stross,"Stross, Charles",,"=""0441014151""","=""9780441014156""",3,3.89,Ace Books,Mass Market Paperback,415,2006,2005,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
7937744,Surface Detail (Culture #9),Iain M. Banks,"Banks, Iain M.",,"=""0316123404""","=""9780316123402""",0,4.24,Orbit/Hachette Book Group ,Hardcover,627,2010,2010,,2014/07/02,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
21618,"Forever Peace (The Forever War, #2)",Joe Haldeman,"Haldeman, Joe",,"=""0441005667""","=""9780441005666""",0,3.75,Ace Books,Mass Market Paperback,351,1998,1997,,2014/07/02,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
29397,"Woken Furies (Takeshi Kovacs, #3)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345479718""","=""9780345479716""",0,4.03,Del Rey,Hardcover,464,2005,2005,,2014/07/02,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
89187,"Revelation Space (Revelation Space, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0441009425""","=""9780441009428""",5,3.98,Ace Books,Mass Market Paperback,585,2002,2000,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",3,3.90,Ace Books,Mass Market Paperback,271,1984,1984,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
509784,The End of Eternity,Isaac Asimov,"Asimov, Isaac",,"=""0449016196""","=""9780449016190""",0,4.24,Fawcett Crest,Mass Market Paperback,192,1971,1955,,2014/07/02,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
826845,The Chrysalids,John Wyndham,"Wyndham, John",,"=""0140013083""","=""9780140013085""",0,3.93,Penguin Books,Mass Market Paperback,200,1977,1955,,2014/07/02,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",5,3.99,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,2014/07/02,,,read,,,,1,,,0,,,,,
7082,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""0345404475""","=""9780345404473""",0,4.08,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2014/07/02,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
226004,"A Deepness in the Sky (Zones of Thought, #2)",Vernor Vinge,"Vinge, Vernor",,"=""0812536355""","=""9780812536355""",0,4.32,Tor Science Fiction,Mass Market Paperback,775,2000,1999,,2014/07/02,to-read,to-read (#46),to-read,,,,0,,,1,,,unspecified,,
76740,The Demolished Man,Alfred Bester,"Bester, Alfred",,"=""1857988221""","=""9781857988222""",0,3.99,Millennium,Paperback,250,1999,1953,,2014/07/02,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
41821,The Gods Themselves,Isaac Asimov,"Asimov, Isaac",,"=""1857989341""","=""9781857989342""",0,4.09,Millenium,Paperback,288,2000,1972,,2014/07/02,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
45244,"Judas Unchained (Commonwealth Saga, #2)",Peter F. Hamilton,"Hamilton, Peter F.",Marta García Martínez,"=""0345461665""","=""9780345461667""",0,4.30,Del Rey,Hardcover,827,2006,2005,,2014/07/02,to-read,to-read (#36),to-read,,,,0,,,1,,,unspecified,,
